Timestamp,Velocity(m/s),Voltage(V),Current(A),Power(W),TargetSpeed(m/s)
2026-07-08 23:00:32,0.979,12.587,25.59,322.101,1
2026-07-08 23:00:33,0.979,12.587,25.59,322.101,1
2026-07-08 23:00:33,0.98,12.587,25.75,324.115,1
2026-07-08 23:00:33,0.98,12.587,25.75,324.115,1
2026-07-08 23:00:33,0.981,12.587,25.42,319.962,1
2026-07-08 23:00:33,0.981,12.587,25.42,319.962,1
2026-07-08 23:00:33,0.981,12.587,25.42,319.962,1
2026-07-08 23:00:33,0.981,12.587,25.84,325.248,1
2026-07-08 23:00:33,0.981,12.587,25.84,325.248,1
2026-07-08 23:00:33,0.981,12.587,25.59,322.101,1
2026-07-08 23:00:33,0.981,12.587,25.59,322.101,1
2026-07-08 23:00:34,0.981,12.587,25.59,322.101,1
2026-07-08 23:00:34,0.98,12.587,25.67,323.108,1
2026-07-08 23:00:34,0.98,12.587,25.67,323.108,1
2026-07-08 23:00:34,0.98,12.587,25.75,324.115,1
2026-07-08 23:00:34,0.98,12.587,25.75,324.115,1
2026-07-08 23:00:34,0.98,12.587,25.75,324.115,1
2026-07-08 23:00:34,0.979,12.587,25.75,324.115,1
2026-07-08 23:00:34,0.979,12.587,25.75,324.115,1
2026-07-08 23:00:34,0.98,12.587,25.75,324.115,1
2026-07-08 23:00:34,0.98,12.587,25.75,324.115,1
2026-07-08 23:00:35,0.98,12.587,25.75,324.115,1
2026-07-08 23:00:35,0.979,12.587,25.67,323.108,1
2026-07-08 23:00:35,0.979,12.587,25.67,323.108,1
2026-07-08 23:00:35,0.979,12.587,25.42,319.962,1
2026-07-08 23:00:35,0.979,12.587,25.42,319.962,1
2026-07-08 23:00:35,0.979,12.587,25.42,319.962,1
2026-07-08 23:00:35,0.979,12.587,25.75,324.115,1
2026-07-08 23:00:35,0.979,12.587,25.75,324.115,1
2026-07-08 23:00:35,0.978,12.587,25.42,319.962,1
2026-07-08 23:00:35,0.978,12.587,25.42,319.962,1
2026-07-08 23:00:36,0.976,12.587,25.67,323.108,1
2026-07-08 23:00:36,0.976,12.587,25.67,323.108,1
2026-07-08 23:00:36,0.976,12.587,25.67,323.108,1
2026-07-08 23:00:36,0.976,12.587,25.92,326.255,1
2026-07-08 23:00:36,0.976,12.587,25.92,326.255,1
2026-07-08 23:00:36,0.975,12.587,25.67,323.108,1
2026-07-08 23:00:36,0.975,12.587,25.67,323.108,1
2026-07-08 23:00:36,0.975,12.587,25.67,323.108,1
2026-07-08 23:00:36,0.975,12.587,27.83,350.296,1
2026-07-08 23:00:36,0.975,12.587,27.83,350.296,1
2026-07-08 23:00:37,0.975,12.587,27.83,350.296,1
2026-07-08 23:00:37,0.975,12.587,25.59,322.101,1
2026-07-08 23:00:37,0.975,12.587,25.59,322.101,1
2026-07-08 23:00:37,0.975,12.587,27.0,339.849,1
2026-07-08 23:00:37,0.975,12.587,27.0,339.849,1
2026-07-08 23:00:37,0.975,12.587,25.75,324.115,1
2026-07-08 23:00:37,0.975,12.587,25.75,324.115,1
2026-07-08 23:00:37,0.975,12.587,25.75,324.115,2
2026-07-08 23:00:37,0.976,12.587,27.25,342.996,2
2026-07-08 23:00:37,0.976,12.587,27.25,342.996,2
2026-07-08 23:00:38,1.07,12.587,25.67,323.108,2
2026-07-08 23:00:38,1.07,12.587,25.67,323.108,2
2026-07-08 23:00:38,1.07,12.587,25.67,323.108,2
2026-07-08 23:00:38,1.416,12.587,34.73,437.147,2
2026-07-08 23:00:38,1.416,12.587,34.73,437.147,2
2026-07-08 23:00:38,1.416,12.587,34.73,437.147,2
2026-07-08 23:00:38,1.675,12.587,25.67,323.108,2
2026-07-08 23:00:38,1.675,12.587,25.67,323.108,2
2026-07-08 23:00:38,1.803,12.587,34.64,436.014,2
2026-07-08 23:00:38,1.803,12.587,34.64,436.014,2
2026-07-08 23:00:39,1.867,12.587,25.5,320.969,2
2026-07-08 23:00:39,1.867,12.587,25.5,320.969,2
2026-07-08 23:00:39,1.867,12.587,25.5,320.969,2
2026-07-08 23:00:39,1.903,12.587,35.39,445.454,2
2026-07-08 23:00:39,1.903,12.587,35.39,445.454,2
2026-07-08 23:00:39,1.923,12.587,25.5,320.969,2
2026-07-08 23:00:39,1.923,12.587,25.5,320.969,2
2026-07-08 23:00:39,1.923,12.587,25.5,320.969,2
2026-07-08 23:00:39,1.937,12.587,34.23,430.853,2
2026-07-08 23:00:39,1.937,12.587,34.23,430.853,2
2026-07-08 23:00:40,1.947,12.587,25.5,320.969,2
2026-07-08 23:00:40,1.947,12.587,25.5,320.969,2
2026-07-08 23:00:40,1.947,12.587,25.5,320.969,2
2026-07-08 23:00:40,1.956,12.587,34.39,432.867,2
2026-07-08 23:00:40,1.956,12.587,34.39,432.867,2
2026-07-08 23:00:40,1.965,12.587,25.5,320.969,2
2026-07-08 23:00:40,1.965,12.587,25.5,320.969,2
2026-07-08 23:00:40,1.965,12.587,25.5,320.969,2
2026-07-08 23:00:40,1.973,12.587,33.31,419.273,2
2026-07-08 23:00:40,1.973,12.587,33.31,419.273,2
2026-07-08 23:00:41,1.981,12.587,25.67,323.108,2
2026-07-08 23:00:41,1.981,12.587,25.67,323.108,2
2026-07-08 23:00:41,1.981,12.587,25.67,323.108,2
2026-07-08 23:00:41,1.987,12.587,27.5,346.143,2
2026-07-08 23:00:41,1.987,12.587,27.5,346.143,2
2026-07-08 23:00:41,1.992,12.587,25.42,319.962,2
2026-07-08 23:00:41,1.992,12.587,25.42,319.962,2
2026-07-08 23:00:41,1.992,12.587,25.42,319.962,2
2026-07-08 23:00:41,1.996,12.587,34.56,435.007,2
2026-07-08 23:00:41,1.996,12.587,34.56,435.007,2
2026-07-08 23:00:42,2.0,12.587,25.5,320.969,2
2026-07-08 23:00:42,2.0,12.587,25.5,320.969,2
2026-07-08 23:00:42,2.0,12.587,25.5,320.969,2
2026-07-08 23:00:42,2.003,12.587,27.41,345.01,2
2026-07-08 23:00:42,2.003,12.587,27.41,345.01,2
2026-07-08 23:00:42,2.005,12.587,25.84,325.248,2
2026-07-08 23:00:42,2.005,12.587,25.84,325.248,2
2026-07-08 23:00:42,2.005,12.587,25.84,325.248,2
2026-07-08 23:00:42,2.004,12.587,26.0,327.262,2
2026-07-08 23:00:42,2.004,12.587,26.0,327.262,2
2026-07-08 23:00:43,2.003,12.587,31.73,399.386,2
2026-07-08 23:00:43,2.003,12.587,31.73,399.386,2
2026-07-08 23:00:43,2.003,12.587,31.73,399.386,2
